velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car2,66,0,0,1,0,5.167927900553071,-1.8539262266480796,48.82089839194779,23.263945401891075,0.5234838733379785
3,car2,38,0,0,2,0,8.12029346721011,-16.8786282021737,48.82089843193428,51.724367789734245,0
3,car2,74,0,0,1,1,5.86689464541445,6.838947626455296,48.82089843193428,56.55399896534951,0
3,car2,80,0,0,1,1,3.143373916191637,13.329223306667672,48.82089843193428,8.080173442392423,0.834493552926771
3,car2,51,0,1,2,0,3.5897490375963494,79.04960657284508,48.82089839194779,31.444672356145812,0.3559177853774994
3,car2,41,0,0,1,0,9.591229810348791,-23.116304527086417,48.82089843193428,47.34423919708523,0.03024645760888237
3,car2,0,0,0,0,0,4.9996191182029595,6.5269491379029665,48.82089845192753,41.49086683850628,0.1501412683062135
3,car2,97,0,0,1,0,3.0890136327432023,14.23235940473684,48.82089845192753,20.895539005638977,0.5719960167014504
3,car2,69,0,1,1,0,1.7534246246837522,99.53065516770721,48.82089843193428,27.52571008235383,0.43619001357113574
3,car2,67,0,1,2,0,4.251253871103449,85.95783274502097,48.82089845192753,36.46587967574649,0.25306823856071914
3,car2,68,0,0,1,0,2.2021774636371396,7.365048989534474,48.82089845192753,21.1924142769337,0.5659151111731131
3,car2,0,0,0,0,0,4.210269940563827,18.172953182355297,48.82089845192753,39.22108563909795,0.19663326807232417
3,car2,56,0,0,1,0,5.665779238226829,-8.930840096106195,48.82089843193428,29.45114039681759,0.39675136380625725
3,car2,64,0,0,1,1,5.4434784617457455,2.5160000746109876,48.82089845192753,16.47895001580748,0.6624611480259052
3,car2,46,0,1,2,0,1.673781111582116,83.67690495220108,48.82089843193428,28.96651759954514,0.40667790782404317
3,car2,72,0,0,1,0,4.751311605521718,8.218334687076672,48.82089843193428,18.07719167721274,0.6297243136068907
3,car2,79,0,0,1,1,14.746235855591593,2.8845456118731225,48.82089843193428,76.85701712194432,0
3,car2,42,0,1,1,0,4.656144049700854,91.0138249090124,48.82089845192753,34.0845698123838,0.30184468346182025
3,car2,82,0,1,1,0,1.1243199369282735,102.47421013484858,48.82089845192753,32.33094478070573,0.3377642401943701
