road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
1374,0,-1,230.5970001220703,41.9747200012207,0.0,210.3955841064453,58.785736083984375,0.0,Driving,3.5
526,0,1,166.2100067138672,-207.89999389648438,0.0,140.9150848388672,-204.46627807617188,0.0,Driving,3.5
25,0,-3,-7.368023872375488,-31.889888763427734,0.0,-7.722339153289795,-29.629528045654297,0.0,Driving,3.5
25,0,-3,-7.368023872375488,-31.889888763427734,0.0,-7.722339153289795,-29.629528045654297,0.0,Driving,3.5
25,0,-2,-3.90399432182312,-31.389389038085938,0.0,-4.271312713623047,-29.04607582092285,0.0,Driving,3.5
25,0,-2,-3.90399432182312,-31.389389038085938,0.0,-4.271312713623047,-29.04607582092285,0.0,Driving,3.5
358,0,-1,82.17557525634766,-147.4633331298828,7.656403064727783,96.10875701904297,-132.71258544921875,8.0,Driving,3.5
21,0,-1,-149.0121307373047,7.432622909545898,0.0,-149.0283966064453,38.652618408203125,0.0,Driving,3.5
21,0,1,-145.5283966064453,38.654441833496094,0.0,-145.5121307373047,7.434446334838867,0.0,Driving,3.5
21,0,1,-145.5283966064453,38.654441833496094,0.0,-145.5121307373047,7.434445381164551,0.0,Driving,3.5
20,0,-1,-99.5613784790039,-140.40525817871094,0.18946398794651031,-149.002685546875,-10.68737506866455,0.0,Driving,3.5
20,0,-1,-99.5613784790039,-140.40525817871094,0.18946398794651031,-149.002685546875,-10.68737506866455,0.0,Driving,3.5
20,0,1,-145.502685546875,-10.685550689697266,0.0,-99.63634490966797,-136.9060516357422,0.18946398794651031,Driving,3.5
20,0,1,-145.502685546875,-10.685550689697266,0.0,-99.63634490966797,-136.9060516357422,0.18946398794651031,Driving,3.5
20,0,1,-145.502685546875,-10.685550689697266,0.0,-99.63633728027344,-136.9060516357422,0.18946398794651031,Driving,3.5
1031,0,-2,-9.351848602294922,156.6762237548828,0.0,-9.208786964416504,179.28578186035156,0.0,Driving,3.5
1031,0,-1,-5.851919174194336,156.65408325195312,0.0,-5.70885705947876,179.26364135742188,0.0,Driving,3.5
23,0,-1,-148.49388122558594,113.4704818725586,0.0,-98.12503051757812,136.19052124023438,0.0,Driving,3.5
23,0,-1,-148.49388122558594,113.4704818725586,0.0,-98.12503051757812,136.19052124023438,0.0,Driving,3.5
23,0,-1,-148.49388122558594,113.4704818725586,0.0,-98.12503051757812,136.19052124023438,0.0,Driving,3.5
23,0,1,-98.20423889160156,132.69140625,0.0,-145.05714416503906,112.8080825805664,0.0,Driving,3.5
697,0,-1,11.06375789642334,-184.0569305419922,0.0,20.55125617980957,-193.48663330078125,0.0,Driving,3.5
1708,0,1,153.7794189453125,-120.78519439697266,8.0,139.7337188720703,-135.27882385253906,8.0,Driving,3.5
22,0,-1,-149.0493927001953,78.95260620117188,0.0,-149.05654907226562,92.68260955810547,0.0,Driving,3.5
22,0,1,-145.55654907226562,92.68443298339844,0.0,-145.5493927001953,78.95443725585938,0.0,Driving,3.5
19,0,-1,-13.36115550994873,-138.55857849121094,0.0,-65.07928466796875,-139.6665496826172,0.0,Driving,3.5
19,0,-1,-13.36115550994873,-138.55857849121094,0.0,-65.07928466796875,-139.6665496826172,0.0,Driving,3.5
19,0,-1,-13.36115550994873,-138.55857849121094,0.0,-65.07928466796875,-139.6665496826172,0.0,Driving,3.5
19,0,1,-65.15425109863281,-136.16732788085938,0.0,-13.436118125915527,-135.0593719482422,0.0,Driving,3.5
